STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
WI,WI0126,002,Y,WI0126,HALES CORNERS PUBLIC LIBRARY,5885 S. 116TH ST.,HALES CORNERS,53130,1707,MILWAUKEE,4145296150,CE,7438,R_23,0,3112,R_23,52,R_23,2024,03,00,00,00,-88.0583375,42.93802,916205,21,55079130200,550791302003006,5501,33340,0,E,100,POINTADDRESS
WI,WI0127,002,Y,WI0127,HAMMOND COMMUNITY LIBRARY,850 DAVIS ST.,HAMMOND,54015,9662,ST. CROIX,7157962281,CE,2300,R_23,0,2392,R_23,52,R_23,2024,03,00,00,00,-92.436003,44.9774662,96763,42,55109121000,551091210001025,5507,33460,0,E,100,STREETADDRESS
WI,WI0128,002,Y,WI0128,HANCOCK PUBLIC LIBRARY,114 S. MAIN ST.,HANCOCK,54943,9602,WAUSHARA,7152495817,CE,1500,R_23,0,1508,R_23,52,R_23,2024,03,00,00,00,-89.5232319,44.1334065,24934,43,55137960400,551379604001029,5506,-4,N,E,100,STREETADDRESS
WI,WI0129,002,Y,WI0129,JACK RUSSELL MEMORIAL LIBRARY,100 PARK AVE.,HARTFORD,53027,1585,WASHINGTON,2626738240,CE,35500,R_23,0,2964,R_23,52,R_23,2024,03,00,00,00,-88.3770621,43.3188526,138168,31,55131440200,551314402002017,5505,33340,0,E,100,POINTADDRESS
WI,WI0130,002,Y,WI0130,HARTLAND PUBLIC LIBRARY,110 E. PARK AVE.,HARTLAND,53029,2130,WAUKESHA,2623673350,CE,21000,R_23,0,3012,R_23,52,R_23,2024,03,00,00,00,-88.3470497,43.1027088,412591,21,55133203602,551332036021029,5505,33340,0,E,100,POINTADDRESS
WI,WI0132,002,Y,WI0132,SHERMAN & RUTH WEISS COMMUNITY LIBRARY,10788 STATE HWY. 27/77,HAYWARD,54843,M,SAWYER,7156342161,CE,14000,R_23,0,2080,R_23,52,R_23,2024,03,00,00,00,-91.48454,46.02445,18552,43,55113100300,551131003003009,5507,-4,N,T,100,MANUAL
WI,WI0133,002,Y,WI0133,HAZEL GREEN PUBLIC LIBRARY,1610 FAIRPLAY,HAZEL GREEN,53811,9588,GRANT,6088542952,CE,2347,R_23,0,2288,R_23,52,R_23,2024,03,00,00,00,-90.4357526,42.5327884,51409,42,55043961200,550439612003026,5503,38420,1,E,99,STREETADDRESS
WI,WI0134,002,Y,WI0134,HILLSBORO PUBLIC LIBRARY,819 HIGH AVE.,HILLSBORO,54634,M,VERNON,6084892192,CE,7360,R_23,0,1820,R_23,52,R_23,2024,03,00,00,00,-90.3412739,43.6524,31170,43,55123960100,551239601002057,5503,-4,N,E,100,POINTADDRESS
WI,WI0135,002,Y,WI0135,HORICON PUBLIC LIBRARY,404 E. LAKE ST.,HORICON,53032,1245,DODGE,9204853535,CE,5972,R_23,0,2756,R_23,52,R_23,2024,03,00,00,00,-88.6307945,43.4516032,88231,42,55027961200,550279612001058,5505,13180,1,E,100,POINTADDRESS
WI,WI0136,002,Y,WI0136,HORTONVILLE PUBLIC LIBRARY,531 N. NASH ST.,HORTONVILLE,54944,9776,OUTAGAMIE,9207794279,CE,4400,R_23,0,2756,R_23,52,R_23,2024,03,00,00,00,-88.6331015,44.3408313,193234,41,55087012700,550870127002007,5508,11540,0,E,100,POINTADDRESS
WI,WI0137,002,Y,WI0137,HUDSON AREA JOINT LIBRARY,700 1ST ST.,HUDSON,54016,2500,ST. CROIX,7153863101,CE,19024,R_23,0,2756,R_23,52,R_23,2024,03,00,00,00,-92.7585358,44.977339,96763,31,55109120100,551091201001008,5507,33460,0,E,100,POINTADDRESS
WI,WI0138,002,Y,WI0138,HURLEY PUBLIC LIBRARY,405 5TH AVE. N.,HURLEY,54534,1178,IRON,7155615707,CE,1258,R_23,0,1768,R_23,52,R_23,2024,03,00,00,00,-90.1863105,46.4540375,6228,33,55051180100,550511801003017,5507,-4,N,E,100,POINTADDRESS
WI,WI0140,002,Y,WI0140,INDEPENDENCE PUBLIC LIBRARY,23688 ADAMS ST.,INDEPENDENCE,54747,8094,TREMPEALEAU,7159853616,CE,1000,R_23,0,2028,R_23,52,R_23,2024,03,00,00,00,-91.4216377,44.3574015,30899,43,55121100300,551211003002029,5503,-4,N,E,100,POINTADDRESS
WI,WI0141,002,Y,WI0141,IOLA VILLAGE LIBRARY,180 S. MAIN ST.,IOLA,54945,9689,WAUPACA,7154454330,CE,7260,R_23,0,2304,R_23,52,R_23,2024,03,00,00,00,-89.1309886,44.5063411,51388,42,55135100300,551351003002047,5508,-4,N,E,100,POINTADDRESS
WI,WI0142,002,Y,WI0142-001,HEDBERG PUBLIC LIBRARY,316 S. MAIN ST.,JANESVILLE,53545,3912,ROCK,6087586600,CE,65000,R_23,0,3120,R_23,52,R_23,2024,03,00,00,00,-89.0187194,42.6794805,164278,13,55105000200,551050002003032,5501,27500,0,E,100,POINTADDRESS
WI,WI0142,003,Y,WI0142-002,HEDBERG PUBLIC LIBRARY EXPRESS,2500 MILTON AVE. SUITE 120,JANESVILLE,53545,0493,ROCK,6087585804,BR,3000,R_23,0,1872,R_23,52,R_23,2024,03,00,00,00,-88.999034,42.711718,164278,13,55105000700,551050007003000,5501,27500,0,E,100,SUBADDRESS
WI,WI0142,004,Y,WI0142-003,HEDBERG PUBLIC LIBRARY BOOKMOBILE,316 S. MAIN ST.,JANESVILLE,53545,3912,ROCK,6087586600,BS,-4,N_23,1,800,R_23,20,R_23,2024,03,00,00,00,-89.0187194,42.6794805,164278,13,55105000200,551050002003032,5501,27500,0,E,100,POINTADDRESS
WI,WI0143,002,Y,WI0143,JEFFERSON PUBLIC LIBRARY,321 S. MAIN ST.,JEFFERSON,53549,1772,JEFFERSON,9206747733,CE,12272,R_23,0,2970,R_23,52,R_23,2024,03,00,00,00,-88.8073921,43.0029133,85743,32,55055101100,550551011002029,5505,48020,1,E,100,POINTADDRESS
WI,WI0144,002,Y,WI0144,JOHNSON CREEK PUBLIC LIBRARY,125 LINCOLN ST.,JOHNSON CREEK,53038,9413,JEFFERSON,9206993741,CE,3276,R_23,0,2010,R_23,52,R_23,2024,03,00,00,00,-88.7753988,43.078357,85743,42,55055100700,550551007001027,5505,48020,1,E,100,STREETADDRESS
WI,WI0145,002,Y,WI0145,JUNEAU PUBLIC LIBRARY,250 N. FAIRFIELD AVE.,JUNEAU,53039,1157,DODGE,9203864805,CE,10900,R_23,0,2132,R_23,52,R_23,2024,03,00,00,00,-88.7087626,43.4086812,88231,42,55027961100,550279611003007,5505,13180,1,E,100,POINTADDRESS
WI,WI0146,002,Y,WI0146,KAUKAUNA PUBLIC LIBRARY,"207 THILMANY RD., SUITE 200",KAUKAUNA,54130,2244,OUTAGAMIE,9207666340,CE,26600,R_23,0,3112,R_23,52,R_23,2024,03,00,00,00,-88.265355,44.2808191,193234,22,55087012300,550870123002031,5508,11540,0,E,100,SUBADDRESS
WI,WI0147,002,Y,WI0147,KENDALL PUBLIC LIBRARY,110 E. SOUTH RAILROAD ST.,KENDALL,54638,8005,MONROE,6084637103,CE,2486,R_23,0,1092,R_23,52,R_23,2024,03,00,00,00,-90.3684062,43.7924281,46151,43,55081950700,550819507001015,5503,-4,N,E,100,STREETADDRESS
WI,WI0148,002,Y,WI0148-002,NORTHSIDE BRANCH,1500 27TH AVE.,KENOSHA,53140,4679,KENOSHA,2625646100,BR,24600,R_23,0,3544,R_23,52,R_23,2024,03,00,00,00,-87.8420708,42.63199,167488,13,55059000502,550590005022004,5501,16980,0,E,100,POINTADDRESS
WI,WI0148,003,Y,WI0148-003,G.M. SIMMONS BRANCH,711 59TH PL.,KENOSHA,53140,4145,KENOSHA,2625646100,BR,9045,R_23,0,3380,R_23,52,R_23,2024,03,00,00,00,-87.8195607,42.5815309,167488,13,55059001900,550590019001004,5501,16980,0,E,100,POINTADDRESS
WI,WI0148,004,Y,WI0148-004,SOUTHWEST BRANCH,7979 38TH AVE.,KENOSHA,53142,2129,KENOSHA,2625646100,CE,42300,R_23,0,3588,R_23,52,R_23,2024,03,00,00,00,-87.8538286,42.5594532,167488,13,55059002300,550590023001023,5501,16980,0,E,100,POINTADDRESS
WI,WI0148,005,Y,WI0148-005,UPTOWN BRANCH,2419 63RD ST.,KENOSHA,53143,4331,KENOSHA,2625646100,BR,4073,R_23,0,2548,R_23,52,R_23,2024,03,00,00,00,-87.8389307,42.5775954,167488,13,55059001600,550590016003000,5501,16980,0,E,100,POINTADDRESS
WI,WI0148,007,Y,WI0148-007,KENOSHA PUBLIC LIBRARY BOOKMOBILE,1500 27TH AVE.,KENOSHA,53140,4679,KENOSHA,2625646190,BS,-4,N_23,2,1500,R_23,50,R_23,2024,03,00,00,00,-87.8420708,42.63199,167488,13,55059000502,550590005022004,5501,16980,0,E,100,POINTADDRESS
WI,WI0150,002,Y,WI0150,KEWASKUM PUBLIC LIBRARY,206 FIRST ST.,KEWASKUM,53040,M,WASHINGTON,2626264312,CE,3500,R_23,0,2600,R_23,52,R_23,2024,03,00,00,00,-88.2272802,43.521942,138168,42,55131410100,551314101001020,5505,33340,0,E,100,POINTADDRESS
WI,WI0151,002,Y,WI0151,KEWAUNEE PUBLIC LIBRARY,822 JUNEAU ST.,KEWAUNEE,54216,M,KEWAUNEE,9203885015,CE,5000,R_23,0,2496,R_23,52,R_23,2024,03,00,00,00,-87.5058196,44.454935,20690,42,55061960500,550619605005001,5508,24580,0,E,100,STREETADDRESS
WI,WI0152,002,Y,WI0152,KIEL PUBLIC LIBRARY,511 THIRD ST.,KIEL,53042,1408,MANITOWOC,9208947122,CE,6470,R_23,0,2964,R_23,52,R_23,2024,03,00,00,00,-88.0326075,43.9114898,81331,42,55071010700,550710107002030,5506,31820,1,E,100,POINTADDRESS
WI,WI0153,002,Y,WI0153-002,KIMBERLY PUBLIC LIBRARY,515 W. KIMBERLY AVE.,KIMBERLY,54136,1335,OUTAGAMIE,9207887515,CE,11800,R_23,0,2548,R_23,52,R_23,2024,03,00,00,00,-88.3402457,44.2720048,193234,22,55087011600,550870116001019,5508,11540,0,E,100,POINTADDRESS
WI,WI0154,002,Y,WI0154,MILL POND PUBLIC LIBRARY,140 N. SOUTH ST.,KINGSTON,53939,M,GREEN LAKE,9203943281,CE,3200,R_23,0,1248,R_23,52,R_23,2024,03,00,00,00,-89.1277772,43.6946229,19344,43,55047100500,550471005002052,5506,-4,N,E,100,POINTADDRESS
WI,WI0155,002,Y,WI0155,KOHLER PUBLIC LIBRARY,240 SCHOOL STREET,KOHLER,53044,1540,SHEBOYGAN,9204592923,CE,7315,R_23,0,2652,R_23,52,R_23,2024,03,00,00,07,-87.78581,43.74023,117752,23,55117010700,551170107002058,5506,43100,0,E,100,MANUAL
WI,WI0157,002,Y,WI0157,MADELINE ISLAND PUBLIC LIBRARY,1 LIBRARY ST.,LA POINTE,54850,4554,ASHLAND,7157473662,CE,4692,R_23,0,2184,R_23,52,R_23,2024,03,00,00,00,-90.7873586,46.7817292,16079,43,55003950800,550039508001066,5507,-4,N,E,100,MANUAL
WI,WI0158,002,Y,WI0158,BEN GUTHRIE--LAC DU FLAMBEAU PUBLIC LIBRARY,622 PEACE PIPE RD.,LAC DU FLAMBEAU,54538,M,VILAS,7155887001,CE,4712,R_23,0,2132,R_23,52,R_23,2024,03,00,00,00,-89.8936552,45.9695874,23885,43,55125940000,551259400002127,5507,-4,N,E,100,POINTADDRESS
WI,WI0159,002,Y,WI0159-002,NORTH COMMUNITY BRANCH,1552 KANE ST.,LA CROSSE,54603,2229,LA CROSSE,6087897102,BR,6160,R_23,0,624,R_23,52,R_23,2024,03,00,00,00,-91.2410689,43.8462177,120486,13,55063000100,550630001002010,5503,29100,0,E,100,POINTADDRESS
WI,WI0159,003,Y,WI0159-003,SOUTH COMMUNITY BRANCH,1307 16TH ST. S.,LA CROSSE,54601,5725,LA CROSSE,6087897103,BR,7200,R_23,0,576,R_23,48,R_23,2024,03,00,00,00,-91.2323786,43.7973815,120486,13,55063001000,550630010002001,5503,29100,0,E,100,POINTADDRESS
WI,WI0159,004,Y,WI0159,LA CROSSE PUBLIC LIBRARY,800 MAIN ST.,LA CROSSE,54601,4122,LA CROSSE,6087897100,CE,84610,R_23,0,2912,R_23,52,R_23,2024,03,00,00,00,-91.2448541,43.8116121,120486,13,55063000401,550630004012011,5503,29100,0,E,100,POINTADDRESS
WI,WI0160,002,Y,WI0160,RUSK COUNTY COMMUNITY LIBRARY,418 CORBETT AVE. W.,LADYSMITH,54848,1708,RUSK,7155322604,CE,18000,R_23,0,2236,R_23,52,R_23,2024,03,00,00,00,-91.1058323,45.4613244,14143,43,55107960500,551079605004043,5507,-4,N,E,100,POINTADDRESS
WI,WI0161,002,Y,WI0161,LAWTON MEMORIAL LIBRARY,118 N. BIRD ST.,LA FARGE,54639,7963,VERNON,6086252015,CE,4100,R_23,0,1560,R_23,52,R_23,2024,03,00,00,00,-90.6375434,43.575012,31170,43,55123960200,551239602004058,5503,-4,N,E,100,POINTADDRESS
WI,WI0162,002,Y,WI0162,LAKE GENEVA PUBLIC LIBRARY,918 W. MAIN ST.,LAKE GENEVA,53147,1807,WALWORTH,2622495299,CE,16128,R_23,0,2964,R_23,52,R_23,2024,03,00,00,00,-88.4378062,42.5918063,105822,32,55127001503,551270015031040,5501,48580,1,E,100,POINTADDRESS
WI,WI0163,002,Y,WI0163,L.D. FARGO PUBLIC LIBRARY,120 E. MADISON ST.,LAKE MILLS,53551,1644,JEFFERSON,9206482166,CE,11460,R_23,0,2912,R_23,52,R_23,2024,03,00,00,00,-88.9108633,43.0806688,85743,32,55055100500,550551005001034,5505,48020,1,E,100,POINTADDRESS
WI,WI0165,002,Y,WI0165,SCHREINER MEMORIAL LIBRARY,113 W. ELM ST.,LANCASTER,53813,M,GRANT,6087237304,CE,16181,R_23,0,2704,R_23,52,R_23,2024,03,00,00,00,-90.7098399,42.850019,51409,42,55043960700,550439607002029,5503,38420,1,E,100,STREETADDRESS
WI,WI0165,003,Y,WI0165-003,POTOSI BRANCH,103 N. MAIN ST.,POTOSI,53820,9709,GRANT,6087632115,BR,770,R_23,0,884,R_23,52,R_23,2024,03,00,00,00,-90.7119911,42.6900102,51409,42,55043960800,550439608002003,5503,38420,1,E,100,POINTADDRESS
WI,WI0166,002,Y,WI0166,LAND O' LAKES PUBLIC LIBRARY,4242 CO. HWY. B,LAND O' LAKES,54540,9637,VILAS,7155476006,CE,9180,R_23,0,1880,R_23,52,R_23,2024,03,00,00,00,-89.2174927,46.1620509,23885,43,55125950201,551259502011063,5507,-4,N,E,100,POINTADDRESS
WI,WI0167,002,Y,WI0167,EDITH EVANS COMMUNITY LIBRARY,5216 FOREST AVE.,LAONA,54541,9375,FOREST,7156744751,CE,5400,R_23,0,1599,R_23,52,R_23,2024,03,00,00,00,-88.669328,45.5612819,9325,43,55041950200,550419502001139,5507,-4,N,E,100,POINTADDRESS
WI,WI0168,002,Y,WI0168,LA VALLE PUBLIC LIBRARY,101 W. MAIN ST.,LA VALLE,53941,9564,SAUK,6089857323,CE,1052,R_23,0,1040,R_23,52,R_23,2024,03,00,00,00,-90.1302603,43.5822538,65920,42,55111000902,551110009021039,5503,12660,1,E,100,POINTADDRESS
WI,WI0169,002,Y,WI0169,LENA PUBLIC LIBRARY,200 E. MAIN ST.,LENA,54139,9497,OCONTO,9208295335,CE,2160,R_23,0,1976,R_23,52,R_23,2024,03,00,00,00,-88.0450174,44.9510403,39775,42,55083100800,550831008001020,5508,24580,0,E,100,POINTADDRESS
WI,WI0170,002,Y,WI0170,ALLEN-DIETZMAN PUBLIC LIBRARY,220 W. BARBER AVE.,LIVINGSTON,53554,M,GRANT,6089436801,CE,1716,R_23,0,1040,R_23,52,R_23,2024,03,00,00,00,-90.4368213,42.9010039,51409,43,55043960600,550439606002059,5503,38420,1,E,100,STREETADDRESS
WI,WI0172,002,Y,WI0172,LOMIRA QUADGRAPHICS COMMUNITY LIBRARY,427 WATER ST.,LOMIRA,53048,9581,DODGE,9202694115,CE,6000,R_23,0,1924,R_23,52,R_23,2024,03,00,00,15,-88.4401652,43.5860162,88231,42,55027960100,550279601002030,5506,13180,1,E,100,POINTADDRESS
WI,WI0173,002,Y,WI0173,LONE ROCK COMMUNITY LIBRARY,234 N. BROADWAY,LONE ROCK,53556,7100,RICHLAND,6085832034,CE,2500,R_23,0,1196,R_23,52,R_23,2024,03,00,00,00,-90.1975522,43.1852324,17197,43,55103970500,551039705002054,5503,-4,N,E,99.01,STREETADDRESS
WI,WI0174,002,Y,WI0174,LOYAL PUBLIC LIBRARY,214 N. MAIN ST.,LOYAL,54446,9404,CLARK,7152558189,CE,6600,R_23,0,1976,R_23,52,R_23,2024,03,00,00,00,-90.4959266,44.7371011,34774,43,55019950500,550199505001031,5507,-4,N,E,100,STREETADDRESS
WI,WI0175,002,Y,WI0175,LUCK PUBLIC LIBRARY,301 S. MAIN ST.,LUCK,54853,9088,POLK,7154722770,CE,3592,R_23,0,2132,R_23,52,R_23,2024,03,00,00,00,-92.4824275,45.57356,45762,43,55095960200,550959602002015,5507,-4,N,E,100,POINTADDRESS
WI,WI0176,002,Y,WI0176-002,HAWTHORNE LIBRARY,2707 E. WASHINGTON AVE.,MADISON,53704,5002,DANE,6082464548,BR,10060,R_23,0,3016,R_23,52,R_23,2024,03,00,00,00,-89.3458928,43.1024513,575347,11,55025002000,550250020004007,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,003,Y,WI0176-003,LAKEVIEW LIBRARY,2845 N. SHERMAN AVE.,MADISON,53704,M,DANE,6082464547,BR,9355,R_23,0,3164,R_23,52,R_23,2024,03,00,00,00,-89.3635294,43.1276221,575347,11,55025002200,550250022001001,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,004,Y,WI0176-004,MEADOWRIDGE LIBRARY,5726 RAYMOND RD.,MADISON,53711,4232,DANE,6082886160,BR,9246,R_23,0,3016,R_23,52,R_23,2024,03,00,00,00,-89.4775072,43.0319852,575347,11,55025000501,550250005014014,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,005,Y,WI0176-005,MONROE STREET LIBRARY,1705 MONROE ST.,MADISON,53711,2022,DANE,6082666390,BR,2300,R_23,0,2080,R_23,52,R_23,2024,03,00,00,00,-89.4153045,43.0660907,575347,11,55025001200,550250012003017,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,006,Y,WI0176-006,PINNEY LIBRARY,516 COTTAGE GROVE RD.,MADISON,53716,1123,DANE,6082247100,BR,20000,R_23,0,3536,R_23,52,R_23,2024,03,00,00,00,-89.3172061,43.0839071,575347,11,55025002700,550250027002030,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,007,Y,WI0176-007,SEQUOYA LIBRARY,4340 TOKAY BLVD.,MADISON,53711,1567,DANE,6082666385,BR,20040,R_23,0,3536,R_23,52,R_23,2024,03,00,00,00,-89.4505199,43.0536421,575347,11,55025000401,550250004011025,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,008,Y,WI0176-008,GOODMAN SOUTH MADISON LIBRARY,2222 S. PARK ST.,MADISON,53713,2097,DANE,6082666395,BR,12010,R_23,0,3164,R_23,52,R_23,2024,03,00,00,00,-89.3941275,43.041464,575347,11,55025001401,550250014013012,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,009,Y,WI0176,MADISON PUBLIC LIBRARY,201 W. MIFFLIN ST.,MADISON,53703,2511,DANE,6082666363,CE,120000,R_23,0,3528,R_23,52,R_23,2024,03,00,00,00,-89.387649,43.0738071,575347,11,55025001704,550250017043006,5502,31540,0,E,100,POINTADDRESS
WI,WI0176,010,Y,WI0176-010,ALICIA ASHMAN LIBRARY,733 N. HIGH POINT RD.,MADISON,53717,2237,DANE,6088241780,BR,11829,R_23,0,2496,R_23,52,R_23,2024,03,00,00,00,-89.5185779,43.0760745,575347,11,55025000205,550250002052007,5502,31540,0,E,100,POINTADDRESS
WI,WI0177,002,Y,WI0177,STURM MEMORIAL LIBRARY,130 N. BRIDGE ST.,MANAWA,54949,9517,WAUPACA,9205962252,CE,6000,R_23,0,2243,R_23,52,R_23,2024,03,00,00,00,-88.9200151,44.4666905,51388,42,55135100400,551351004003008,5508,-4,N,E,100,POINTADDRESS
WI,WI0179,002,Y,WI0179,MANITOWOC PUBLIC LIBRARY,707 QUAY ST.,MANITOWOC,54220,4539,MANITOWOC,9206863000,CE,54120,R_23,0,3224,R_23,52,R_23,2024,03,00,00,00,-87.6571739,44.0911843,81331,32,55071000800,550710008001007,5506,31820,1,E,100,POINTADDRESS
WI,WI0181,002,Y,WI0181,MARION PUBLIC LIBRARY,120 N. MAIN ST.,MARION,54950,9625,WAUPACA,7157545368,CE,5333,R_23,0,2184,R_23,52,R_23,2024,03,00,00,00,-88.8892161,44.6713624,51388,42,55135100100,551351001001094,5508,-4,N,E,100,POINTADDRESS
WI,WI0182,002,Y,WI0182,MARKESAN PUBLIC LIBRARY,75 N. BRIDGE ST.,MARKESAN,53946,8036,GREEN LAKE,9203983434,CE,7500,R_23,0,2340,R_23,52,R_23,2024,03,00,00,00,-88.9875955,43.7079732,19344,42,55047100600,550471006004013,5506,-4,N,E,100,POINTADDRESS
WI,WI0183,002,Y,WI0183,MARSHALL COMMUNITY LIBRARY,605 WATERLOO RD.,MARSHALL,53559,8716,DANE,6086553123,CE,9000,R_23,0,2704,R_23,52,R_23,2024,03,00,00,00,-89.0552608,43.1679745,575347,42,55025011800,550250118001063,5502,31540,0,E,100,POINTADDRESS
WI,WI0184,002,Y,WI0184,EVERETT ROEHL MARSHFIELD PUBLIC LIBRARY,105 S. MAPLE AVE.,MARSHFIELD,54449,3739,WOOD,7153878494,CE,33450,R_23,0,3320,R_23,52,R_23,2024,03,00,00,00,-90.1722528,44.6661678,73939,32,55141010300,551410103002016,5507,49220,1,E,100,STREETADDRESS
WI,WI0185,002,Y,WI0185,HATCH PUBLIC LIBRARY,111 W. STATE ST.,MAUSTON,53948,1355,JUNEAU,6088474454,CE,29976,R_23,0,2912,R_23,52,R_23,2024,03,00,00,00,-90.0772506,43.7975182,26594,43,55057100500,550571005003024,5503,-4,N,E,100,POINTADDRESS
WI,WI0186,002,Y,WI0186,TED & GRACE BACHHUBER MEMORIAL LIBRARY,234 N. JOHN ST.,MAYVILLE,53050,1299,DODGE,9203877910,CE,23470,R_23,0,2550,R_23,51,R_23,2024,03,00,06,07,-88.5447596,43.4971735,88231,32,55027961300,550279613005000,5506,13180,1,E,100,POINTADDRESS
WI,WI0187,002,Y,WI0187,MAZOMANIE FREE LIBRARY,102 BRODHEAD ST.,MAZOMANIE,53560,9325,DANE,6087952104,CE,3000,R_23,0,2236,R_23,52,R_23,2024,03,00,00,00,-89.7941725,43.175242,575347,42,55025013100,550250131004024,5502,31540,0,E,100,POINTADDRESS
WI,WI0188,002,Y,WI0188,FRANCES L. SIMEK MEMORIAL LIBRARY MEDFORD,400 N. MAIN ST.,MEDFORD,54451,1455,TAYLOR,7157482505,CE,13000,R_23,0,3140,R_23,52,R_23,2024,03,00,00,00,-90.3484476,45.1428564,20058,32,55119960500,551199605002002,5507,-4,N,E,100,POINTADDRESS
WI,WI0189,002,Y,WI0189,LEGION MEMORIAL LIBRARY,106 IRON ST.,MELLEN,54546,9798,ASHLAND,7152748331,CE,2441,R_23,0,1912,R_23,52,R_23,2024,03,00,00,00,-90.6589257,46.3272649,16079,43,55003950600,550039506001026,5507,-4,N,E,100,POINTADDRESS
WI,WI0190,002,Y,WI0190,ELISHA D. SMITH PUBLIC LIBRARY,440 FIRST ST.,MENASHA,54952,3143,WINNEBAGO,9209673660,CE,46000,R_23,0,3528,R_23,52,R_23,2024,03,00,00,00,-88.44661,44.2029874,171735,22,55139002900,551390029002008,5506,36780,0,E,100,POINTADDRESS
WI,WI0191,002,Y,WI0191,MENOMONEE FALLS PUBLIC LIBRARY,W156N8436 PILGRIM RD.,MENOMONEE FALLS,53051,3140,WAUKESHA,2625328900,CE,52951,R_23,0,3328,R_23,52,R_23,2024,03,00,00,00,-88.1036831,43.1714275,412591,21,55133200103,551332001033008,5505,33340,0,E,100,POINTADDRESS
WI,WI0192,002,Y,WI0192,MENOMONIE PUBLIC LIBRARY,600 WOLSKE BAY RD.,MENOMONIE,54751,1643,DUNN,7152322164,CE,17040,R_23,0,2548,R_23,52,R_23,2024,03,00,00,00,-91.9283823,44.886841,45794,32,55033970500,550339705003012,5503,32860,1,E,100,POINTADDRESS
WI,WI0192,003,Y,WI0192-003,ELK MOUND BRANCH,E 101 MENOMONIE ST.,ELK MOUND,54739,9509,DUNN,7159171070,BR,3000,R_23,0,624,R_23,52,R_23,2024,03,00,00,00,-91.6908974,44.8729182,45794,41,55033970400,550339704001046,5503,32860,1,T,99.32,POINTADDRESS
WI,WI0193,002,Y,WI0193,FRANK L. WEYENBERG LIBRARY,11345 N. CEDARBURG RD.,MEQUON,53092,1930,OZAUKEE,2622422593,CE,33600,R_23,0,3268,R_23,52,R_23,2024,03,00,00,00,-87.9841416,43.224086,93460,21,55089660202,550896602023021,5506,33340,0,E,100,STREETADDRESS
WI,WI0194,002,Y,WI0194,MERCER PUBLIC LIBRARY,2648W MARGARET ST.,MERCER,54547,9186,IRON,7154762366,CE,5350,R_23,0,2424,R_23,52,R_23,2024,03,00,00,00,-90.0630154,46.1675447,6228,43,55051180300,550511803001171,5507,-4,N,E,100,POINTADDRESS
WI,WI0196,002,Y,WI0196,MIDDLETON PUBLIC LIBRARY,7425 HUBBARD AVE.,MIDDLETON,53562,3117,DANE,6088315564,CE,32000,R_23,0,3172,R_23,52,R_23,2024,03,00,00,00,-89.5092731,43.0951151,575347,21,55025011000,550250110001022,5502,31540,0,E,100,POINTADDRESS
WI,WI0197,002,Y,WI0197,MILLTOWN PUBLIC LIBRARY,61 W. MAIN ST.,MILLTOWN,54858,4412,POLK,7158252313,CE,8109,R_23,0,2184,R_23,52,R_23,2024,03,00,00,00,-92.5059091,45.5266915,45762,43,55095960302,550959603022049,5507,-4,N,E,99.9,POINTADDRESS
WI,WI0198,002,Y,WI0198,MILTON PUBLIC LIBRARY,"430 E. HIGH ST., #100",MILTON,53563,1579,ROCK,6088687462,CE,16000,R_23,0,2756,R_23,52,R_23,2024,03,00,00,00,-88.9440327,42.7730046,164278,23,55105003102,551050031022016,5501,27500,0,E,100,SUBADDRESS
WI,WI0199,002,Y,WI0199-002,ATKINSON BRANCH,1960 W. ATKINSON AVE.,MILWAUKEE,53209,6814,MILWAUKEE,4142863000,BR,13500,R_23,0,2496,R_23,52,R_23,2024,03,00,00,00,-87.9363107,43.0899296,916205,11,55079004300,550790043005004,5504,33340,0,E,100,POINTADDRESS
WI,WI0199,003,Y,WI0199-003,CAPITOL BRANCH,3969 N. 74TH ST.,MILWAUKEE,53216,1905,MILWAUKEE,4142863000,BR,12777,R_23,0,2496,R_23,52,R_23,2024,03,00,00,00,-88.0048065,43.0895186,916205,11,55079005100,550790051003004,5504,33340,0,E,100,STREETADDRESS
WI,WI0199,004,Y,WI0199-004,CENTER STREET BRANCH,2727 W. FOND DU LAC AVE.,MILWAUKEE,53210,2624,MILWAUKEE,4142863000,BR,16150,R_23,0,2496,R_23,52,R_23,2024,03,00,00,00,-87.9479518,43.0678432,916205,11,55079008800,550790088001004,5504,33340,0,E,100,POINTADDRESS
